order_purchase_timestamp,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,review_score,payment_sequential,payment_type,payment_installments,payment_value,customer_unique_id,zipCode_prefix_cust,customer_city,customer_state,product_id,seller_id,shipping_limit_date,price,freight_value,product_name_lenght,product_description_lenght,product_photos_qty,zipCode_prefix_seller,seller_state,product_category_name
14/5/2017 20:28,16/5/2017 8:17,25/5/2017 9:14,12/6/2017 0:00,4,1,credit_card,1,54.82,c2551ea089b7ebbc67a2ea8757152514,44380,cruz das almas,BA,ba4bfbf74dbe7ab37e263b9326da0523,f8db351d8c4c4c22c6835c19a46f01b0,18/5/2017 20:42,36.9,17.92,60,521,1,13324,SP,sports_leisure
17/5/2018 16:59,18/5/2018 13:02,21/5/2018 15:22,25/5/2018 0:00,5,1,credit_card,5,82.33,372e0fc66eacb8698e4f9997d366d961,12230,sao jose dos campos,SP,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,22/5/2018 1:17,69.9,12.43,44,903,6,4782,SP,furniture_decor
29/7/2018 11:24,30/7/2018 13:47,2/8/2018 22:09,13/8/2018 0:00,5,1,credit_card,1,52.24,cc1a30280651daf2d918ed7868575771,95270,flores da cunha,RS,1deda1acffb44ed38494667d7e49a9f3,f52c2422904463fdd7741f99045fecb6,31/7/2018 11:44,33.9,18.34,53,891,2,9230,SP,sports_leisure
9/8/2017 20:19,11/8/2017 17:52,16/8/2017 17:16,31/8/2017 0:00,5,1,boleto,1,130.56,12e7a2c201751ddc979e7a45cef500f3,1038,sao paulo,SP,f35927953ed82e19d06ad3aac2f06353,669ae81880e08f269a64487cfb287169,17/8/2017 4:15,115,15.56,39,724,1,89160,SC,books_general_interest
1/2/2018 14:02,6/2/2018 19:13,14/2/2018 13:41,23/2/2018 0:00,5,1,boleto,1,52.84,b2cac0b16835dabf811b204127f58afa,6330,carapicuiba,SP,304fad8dc4d2012dc4062839972f2d96,6860153b69cc696d5dcfe1cdaaafcf62,8/2/2018 2:53,39.47,13.37,59,1775,2,13360,SP,construction_tools_construction
26/6/2018 13:42,27/6/2018 13:20,3/7/2018 18:37,20/7/2018 0:00,5,1,boleto,1,71.91,db979bdfe0bbba29ecd3df3f6c50bea2,87711,paranavai,PR,1501b0033c68a37fa9560033a440e529,33cbbec1e7e1044aaf11d152172c776f,29/6/2018 3:31,53.44,18.47,58,1160,6,95705,RS,small_appliances
26/7/2018 14:39,27/7/2018 12:04,31/7/2018 22:26,16/8/2018 0:00,1,1,credit_card,2,151.04,c77154776ead8e798c2d684205938f71,90620,porto alegre,RS,f48eb5c2fde13ca63664f0bb05f55346,f7ba60f8c3f99e7ee4042fdef03b70c4,30/7/2018 14:55,60,15.52,60,1153,2,9628,SP,sports_leisure
26/7/2018 14:39,27/7/2018 12:04,31/7/2018 22:26,16/8/2018 0:00,1,1,credit_card,2,151.04,c77154776ead8e798c2d684205938f71,90620,porto alegre,RS,f48eb5c2fde13ca63664f0bb05f55346,f7ba60f8c3f99e7ee4042fdef03b70c4,30/7/2018 14:55,60,15.52,60,1153,2,9628,SP,sports_leisure
15/12/2017 0:06,19/12/2017 1:58,3/1/2018 15:09,16/1/2018 0:00,4,1,credit_card,10,386.33,38cad70d154a4dcc42b598d5c01f7ef1,25211,duque de caxias,RJ,60184212dae4e6b0da32bf54271a8c4a,b33e7c55446eabf8fe1a42d037ac7d6d,21/12/2017 0:14,369,17.33,59,476,2,14850,SP,watches_gifts
31/8/2017 8:15,31/8/2017 20:06,4/9/2017 20:59,20/9/2017 0:00,5,1,credit_card,1,50.25,9d9ab3b77f0416765b3fbedf94a942a4,12070,taubate,SP,9ecadb84c81da840dbf3564378b586e9,1025f0e2d44d7041d6cf58b6550e0bfa,8/9/2017 8:30,38.4,11.85,41,789,1,3204,SP,furniture_decor
11/6/2018 10:25,14/6/2018 13:03,19/6/2018 0:31,16/7/2018 0:00,5,1,credit_card,3,128.68,7cfba6e55439cae3fd2479d62fafe67f,22240,rio de janeiro,RJ,595fac2a385ac33a80bd5114aec74eb8,ef0ace09169ac090589d85746e3e036f,15/6/2018 10:58,119.9,8.78,29,178,1,24451,RJ,perfumery
11/6/2018 8:18,11/6/2018 14:54,14/6/2018 21:32,5/7/2018 0:00,5,1,credit_card,1,43.46,f7603d34c795584792a484186233e6e5,3942,sao paulo,SP,278b3c6462e86b4556b99989513ddf73,d1ef48b38baca7e831711c4a0aeb398f,13/6/2018 8:31,29.99,13.47,58,587,3,86800,PR,small_appliances
9/3/2018 14:50,15/3/2018 0:31,3/4/2018 13:28,2/4/2018 0:00,1,1,credit_card,9,91.68,ddf60e20e6e262e2136801ce5cd628b0,49030,aracaju,SE,b37b72d5a56f887725c2862184b8cab8,db4350fd57ae30082dec7acbaacc17f9,15/3/2018 15:30,22.99,22.85,59,566,1,3126,SP,telephony
9/3/2018 14:50,15/3/2018 0:31,3/4/2018 13:28,2/4/2018 0:00,1,1,credit_card,9,91.68,ddf60e20e6e262e2136801ce5cd628b0,49030,aracaju,SE,b37b72d5a56f887725c2862184b8cab8,db4350fd57ae30082dec7acbaacc17f9,15/3/2018 15:30,22.99,22.85,59,566,1,3126,SP,telephony
13/3/2017 18:14,22/3/2017 14:03,6/4/2017 13:37,30/3/2017 0:00,1,1,boleto,1,99.26,51838d41add414a0b1b989b7d251d9ee,13068,campinas,SP,ebd7c847c1e1cb69ec374ae0ebee1f4c,391fc6631aebcf3004804e51b40bcf1e,17/3/2017 18:14,84.9,14.36,50,228,3,14940,SP,furniture_decor
13/6/2017 21:11,16/6/2017 14:55,19/6/2017 18:51,6/7/2017 0:00,5,1,boleto,1,141.15,c63e44efa43f3947087aee96b388d949,4658,sao paulo,SP,30469bb5ea377eae7121981e2f0778e4,80e6699fe29150b372a0c8a1ebf7dcc8,21/6/2017 3:05,113,28.15,57,574,4,83323,PR,sports_leisure
30/11/2017 22:02,4/12/2017 22:07,5/12/2017 20:28,18/12/2017 0:00,4,1,boleto,1,91.66,6da92ae920ab16fc4eceb8fcd7bd43ce,8280,sao paulo,SP,15a9e834e89eab39d973492882c658d6,a673821011d0cec28146ea42f5ab767f,7/12/2017 2:51,79.9,11.76,52,530,6,3809,SP,bed_bath_table
5/8/2018 13:09,6/8/2018 13:41,10/8/2018 18:35,15/8/2018 0:00,5,1,credit_card,1,53.66,da45a9a1df408c39f013b9b0b505042c,70680,brasilia,DF,4ce99ff9dcb7821acd8e599d5d4a6531,70125af26c2d6d4ef401a1d02ae7701f,7/8/2018 13:24,39.9,13.76,51,192,2,74435,GO,sports_leisure
15/11/2017 11:31,16/11/2017 22:03,22/11/2017 22:41,5/12/2017 0:00,5,1,credit_card,9,317.34,bf0303939d54b8df5da4762bbaab1955,22631,rio de janeiro,RJ,12087840651e83b48206b82c213b76fd,5b925e1d006e9476d738aa200751b73b,21/11/2017 11:46,299,18.34,27,521,1,4567,SP,sports_leisure
19/2/2018 20:31,22/2/2018 21:04,9/3/2018 22:22,13/3/2018 0:00,4,1,boleto,1,43,9c9cef121cb812cb301babddc2d8331e,38067,uberaba,MG,89321f94e35fc6d7903d36f74e351d40,16090f2ca825584b5a147ab24aa30c86,27/2/2018 3:31,27.9,15.1,59,982,1,12940,SP,food
22/4/2018 8:48,23/4/2018 19:19,24/4/2018 19:31,15/5/2018 0:00,4,1,credit_card,3,346.09,0e764fc1a13e47e900c3d59a989753e8,36045,juiz de fora,MG,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,26/4/2018 9:31,119,24.97,59,1893,1,37175,MG,computers_accessories
22/4/2018 8:48,23/4/2018 19:19,24/4/2018 19:31,15/5/2018 0:00,4,1,credit_card,3,346.09,0e764fc1a13e47e900c3d59a989753e8,36045,juiz de fora,MG,db56f6d2b04c89eae4daba188842fd7b,2a84855fd20af891be03bc5924d2b453,26/4/2018 9:31,199,3.12,56,450,3,30111,MG,luggage_accessories
7/1/2018 21:44,10/1/2018 21:56,17/1/2018 20:26,14/2/2018 0:00,3,1,credit_card,4,824.76,6a0e43f0d7e1b5539e4c58a26ebe35da,46740,boninal,BA,d457916b4fdc60154ed93b5dd3e6fd69,76d64c4aca3a7baf218bf93ef7fa768d,11/1/2018 21:51,329.9,82.48,57,424,1,80215,PR,construction_tools_construction
7/1/2018 21:44,10/1/2018 21:56,17/1/2018 20:26,14/2/2018 0:00,3,1,credit_card,4,824.76,6a0e43f0d7e1b5539e4c58a26ebe35da,46740,boninal,BA,d457916b4fdc60154ed93b5dd3e6fd69,76d64c4aca3a7baf218bf93ef7fa768d,11/1/2018 21:51,329.9,82.48,57,424,1,80215,PR,construction_tools_construction
10/2/2018 13:26,14/2/2018 20:47,20/2/2018 22:13,12/3/2018 0:00,4,1,credit_card,1,39.99,5d710d9a48ebb7fe5ffc2940ff29f346,38401,uberlandia,MG,3014e35fd70fce29095ced5cdc89f4ce,5656537e588803a555b8eb41f07a944b,15/2/2018 13:35,24.89,15.1,51,244,1,72015,DF,telephony
18/6/2018 16:02,19/6/2018 15:55,22/6/2018 21:18,13/7/2018 0:00,5,1,credit_card,3,392.6,a464f750556546a0989d9326ec003ccf,8220,sao paulo,SP,a659cb33082b851fb87a33af8f0fff29,817245bcc3badd82bbd222e0366951a6,22/6/2018 17:00,84.9,13.25,60,380,1,17056,SP,auto
18/6/2018 16:02,19/6/2018 15:55,22/6/2018 21:18,13/7/2018 0:00,5,1,credit_card,3,392.6,a464f750556546a0989d9326ec003ccf,8220,sao paulo,SP,a659cb33082b851fb87a33af8f0fff29,817245bcc3badd82bbd222e0366951a6,22/6/2018 17:00,84.9,13.25,60,380,1,17056,SP,auto
18/6/2018 16:02,19/6/2018 15:55,22/6/2018 21:18,13/7/2018 0:00,5,1,credit_card,3,392.6,a464f750556546a0989d9326ec003ccf,8220,sao paulo,SP,a659cb33082b851fb87a33af8f0fff29,817245bcc3badd82bbd222e0366951a6,22/6/2018 17:00,84.9,13.25,60,380,1,17056,SP,auto
18/6/2018 16:02,19/6/2018 15:55,22/6/2018 21:18,13/7/2018 0:00,5,1,credit_card,3,392.6,a464f750556546a0989d9326ec003ccf,8220,sao paulo,SP,a659cb33082b851fb87a33af8f0fff29,817245bcc3badd82bbd222e0366951a6,22/6/2018 17:00,84.9,13.25,60,380,1,17056,SP,auto
13/6/2018 13:47,15/6/2018 14:22,18/6/2018 22:32,26/6/2018 0:00,5,1,boleto,1,55.02,c86a25b8f5f6c203bb3471553bdc3200,13157,cosmopolis,SP,7564c1759c04fc0a38f2aa84f7a370ee,6860153b69cc696d5dcfe1cdaaafcf62,19/6/2018 2:30,42.99,12.03,59,2432,3,13360,SP,construction_tools_construction
15/7/2018 8:33,17/7/2018 15:33,24/7/2018 16:41,2/8/2018 0:00,3,1,debit_card,1,46.2,3c0402bcc3ec3b33fc4430eb6c08720a,89225,joinville,SC,89321f94e35fc6d7903d36f74e351d40,16090f2ca825584b5a147ab24aa30c86,18/7/2018 14:31,27.9,18.3,59,982,1,12940,SP,food
